,Unnamed: 0,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
2058,54577,Grieg,Edvard,"23 Short Pieces for Piano, EG 104",Norwegian,1843,1907,"Grieg: 23 Short Peices for Solo Piano, EG 104",kWpHS7t4IkM,0.875,0.92025876,"Grieg, Edvard, 23 Short Pieces for Piano, EG 104, kWpHS7t4IkM",1868.07746875,1.0,test,1.0,Edvard Grieg,Romantic
2083,54602,Grieg,Edvard,"Sørgemarsch over Rikard Nordråk, EG 107",Norwegian,1843,1907,"Edvard Grieg - Sørgemarsch over Rikard Nordråk, EG 107",AcHoC7gELlY,1.0,0.76363856,"Grieg, Edvard, Sørgemarsch over Rikard Nordråk, EG 107, AcHoC7gELlY",346.60946875,1.0,train,1.0,Edvard Grieg,Romantic
2089,54608,Grieg,Edvard,"2 Symphonic Pieces, Op.14",Norwegian,1843,1907,"Edvard Grieg: Two Symphonic Pieces, Op.14 I",SasNB5cUyKQ,0.8333333333333334,0.8225709,"Grieg, Edvard, 2 Symphonic Pieces, Op.14, SasNB5cUyKQ",291.63746875,1.0,train,1.0,Edvard Grieg,Romantic
2115,56804,Handel,George Frideric,Air in D major,British,1685,1759,Air in D Major by Handel Alfred's Basic Piano Library Repertoire Book level 2,AteXZAasHAI,1.0,0.6108387,"Handel, George Frideric, Air in D major, AteXZAasHAI",78.66146875,1.0,validation,1.0,George Frideric Handel,Baroque
2116,56805,Handel,George Frideric,"Air in E major, HWV 425",British,1685,1759,"Suite No. 5 in E Major, HWV 430: IV. Air con Variazioni ""The Harmonious Blacksmith""",bNzVz5byPqk,0.7142857142857143,0.8234939,"Handel, George Frideric, Air in E major, HWV 425, bNzVz5byPqk",213.08546875,1.0,test,0.0,George Frideric Handel,Baroque
2119,56808,Handel,George Frideric,"Air in D major, HWV 460",British,1685,1759,"Air in D Major, HWV 460",MrWuD1zxTF8,0.8571428571428571,0.7679831,"Handel, George Frideric, Air in D major, HWV 460, MrWuD1zxTF8",92.37746875,1.0,train,0.0,George Frideric Handel,Baroque
2120,56809,Handel,George Frideric,"Air in D minor, HWV 461",British,1685,1759,"Handel : Air (Hornpipe) in D minor, HWV 461",u8itn575Mhg,1.0,0.56482214,"Handel, George Frideric, Air in D minor, HWV 461, u8itn575Mhg",55.87346875,1.0,train,1.0,George Frideric Handel,Baroque
2124,56813,Handel,George Frideric,"Air in G minor, HWV 467",British,1685,1759,"Handel : Air in G minor, HWV 467",W2t30FG3TXE,1.0,0.8645669,"Handel, George Frideric, Air in G minor, HWV 467, W2t30FG3TXE",178.02146875,1.0,train,1.0,George Frideric Handel,Baroque
2126,56815,Handel,George Frideric,"Air in B-flat major, HWV 469",British,1685,1759,"Handel : Air in B flat Major, HWV 471",S6eL95P6jvw,0.875,0.7798389,"Handel, George Frideric, Air in B-flat major, HWV 469, S6eL95P6jvw",114.66146875,1.0,train,1.0,George Frideric Handel,Baroque
2127,56816,Handel,George Frideric,"Air in B-flat major, HWV 471",British,1685,1759,"Handel : Air in B flat Major, HWV 471",S6eL95P6jvw,1.0,0.7798389,"Handel, George Frideric, Air in B-flat major, HWV 471, S6eL95P6jvw",114.66146875,1.0,train,1.0,George Frideric Handel,Baroque
2130,56819,Handel,George Frideric,"Air in C major, HWV 590",British,1685,1759,"Handel : Air in B flat Major, HWV 471",S6eL95P6jvw,0.7142857142857143,0.7798389,"Handel, George Frideric, Air in C major, HWV 590, S6eL95P6jvw",114.66146875,1.0,train,1.0,George Frideric Handel,Baroque
2131,56820,Handel,George Frideric,"Air in F major, HWV 591",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.7142857142857143,0.7095072,"Handel, George Frideric, Air in F major, HWV 591, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2134,56823,Handel,George Frideric,"Air in G major, HWV 594",British,1685,1759,"Handel : Suite in G Major, HWV 441 (4/7 : Aria)",-QVwJRscmDw,0.7142857142857143,0.89777267,"Handel, George Frideric, Air in G major, HWV 594, -QVwJRscmDw",117.25346875,1.0,train,1.0,George Frideric Handel,Baroque
2139,56828,Handel,George Frideric,"Air in A minor, HWV 604",British,1685,1759,"Handel : Air in A minor for a Musical Clock, HWV 604",jAx190WwZJ0,1.0,0.8779856,"Handel, George Frideric, Air in A minor, HWV 604, jAx190WwZJ0",110.73746875,1.0,validation,1.0,George Frideric Handel,Baroque
2157,56846,Handel,George Frideric,"Allemande in A minor, HWV 478",British,1685,1759,"Handel : Allemande in A minor, HWV 478",Rfm4vZ1POMU,1.0,0.84379214,"Handel, George Frideric, Allemande in A minor, HWV 478, Rfm4vZ1POMU",173.41346875,1.0,test,1.0,George Frideric Handel,Baroque
2194,56883,Handel,George Frideric,"Capriccio in F major, HWV 481",British,1685,1759,"Handel, Capriccio in F major, HWV 481",xI7sSJAI78g,1.0,0.83039254,"Handel, George Frideric, Capriccio in F major, HWV 481, xI7sSJAI78g",275.58146875,1.0,train,1.0,George Frideric Handel,Baroque
2195,56884,Handel,George Frideric,"Capriccio in G minor, HWV 483",British,1685,1759,"Handel, Capriccio in G minor, HWV 483, Piano",QqAcODiE3WQ,1.0,0.78997236,"Handel, George Frideric, Capriccio in G minor, HWV 483, QqAcODiE3WQ",105.69746875,1.0,train,1.0,George Frideric Handel,Baroque
2200,56889,Handel,George Frideric,"Chaconne in G major, HWV 435",British,1685,1759,"Chaconne in G Major, HWV 435",3y26NwL3pf4,0.8571428571428571,0.88226414,"Handel, George Frideric, Chaconne in G major, HWV 435, 3y26NwL3pf4",478.44146875,1.0,train,0.0,George Frideric Handel,Baroque
2201,56890,Handel,George Frideric,"Chaconne in G major, HWV 442",British,1685,1759,Essam Shomali plays Handel HWV 442 - Chaconne Theme and 6 Variations in G major,F-zsPKbO3ZY,1.0,0.99585086,"Handel, George Frideric, Chaconne in G major, HWV 442, F-zsPKbO3ZY",118.94546875,1.0,train,1.0,George Frideric Handel,Baroque
2249,56938,Handel,George Frideric,"Concerto in G major, HWV 487",British,1685,1759,"Concerto in G Major, HWV 487",SNAiRKCMIvk,0.8571428571428571,0.6034223,"Handel, George Frideric, Concerto in G major, HWV 487, SNAiRKCMIvk",179.89346875,1.0,train,0.0,George Frideric Handel,Baroque
2252,56941,Handel,George Frideric,"Courante in F major, HWV 488",British,1685,1759,"George Frideric HANDEL: Courante in F major, HWV 488",e3EqwUhcaYI,1.0,0.8487807,"Handel, George Frideric, Courante in F major, HWV 488, e3EqwUhcaYI",117.10946875,1.0,train,0.0,George Frideric Handel,Baroque
2295,56984,Handel,George Frideric,"Fugue in B-flat major, HWV 607",British,1685,1759,Handel Fugue in B flat Major HWV 607,m7UmmndsCpI,1.0,0.92605245,"Handel, George Frideric, Fugue in B-flat major, HWV 607, m7UmmndsCpI",185.14946875,1.0,train,1.0,George Frideric Handel,Baroque
2297,56986,Handel,George Frideric,"Fugue in A minor, HWV 609",British,1685,1759,G.F. Handel - Große Fugue No. 5 in A minor HWV 609,XHNAP4LSkvs,1.0,0.68774027,"Handel, George Frideric, Fugue in A minor, HWV 609, XHNAP4LSkvs",330.40946875,1.0,train,1.0,George Frideric Handel,Baroque
2298,56987,Handel,George Frideric,"Fugue in C minor, HWV 610",British,1685,1759,"Fugue No. 6 in C Minor, HWV 610",P6kYr5wzuMQ,0.8571428571428571,0.9741407,"Handel, George Frideric, Fugue in C minor, HWV 610, P6kYr5wzuMQ",208.26146875,1.0,validation,0.0,George Frideric Handel,Baroque
2305,56994,Handel,George Frideric,"Gigue in B-flat major, HWV 413",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Gigue in B-flat major, HWV 413, yTV0CJapgs4",230.90546875,1.0,test,0.0,George Frideric Handel,Baroque
2307,56996,Handel,George Frideric,"Gigue in C major, HWV 599",British,1685,1759,"Handel : Gigue in C Major for a Musical Clock, HWV 599",VkSHpiLIu9A,1.0,0.82573223,"Handel, George Frideric, Gigue in C major, HWV 599, VkSHpiLIu9A",83.95346875,1.0,train,1.0,George Frideric Handel,Baroque
2333,57022,Handel,George Frideric,"Keyboard Sonata in C major, HWV 577",British,1685,1759,Sonata in C major HWV 577 by George Frideric Handel,5F8xpdgDal8,0.875,0.8381022,"Handel, George Frideric, Keyboard Sonata in C major, HWV 577, 5F8xpdgDal8",122.54546875,1.0,train,1.0,George Frideric Handel,Baroque
2336,57025,Handel,George Frideric,"Keyboard Sonatina in D minor, HWV 581",British,1685,1759,"Handel : Sonatina in D minor, HWV 581",CetDexRR3Ek,0.875,0.87158805,"Handel, George Frideric, Keyboard Sonatina in D minor, HWV 581, CetDexRR3Ek",109.72946875,1.0,train,1.0,George Frideric Handel,Baroque
2337,57026,Handel,George Frideric,"Keyboard Sonatina in G major, HWV 582",British,1685,1759,"Handel : Fuga (Sonatina) in G Major, HWV 582",72_yxA36MpQ,0.875,0.65098614,"Handel, George Frideric, Keyboard Sonatina in G major, HWV 582, 72_yxA36MpQ",63.07346875,1.0,train,1.0,George Frideric Handel,Baroque
2338,57027,Handel,George Frideric,"Keyboard Sonatina in G minor, HWV 583",British,1685,1759,"George Frideric Handel - Sonatina in g minor, HWV 583",AXHTelJVoH8,0.875,0.81001925,"Handel, George Frideric, Keyboard Sonatina in G minor, HWV 583, AXHTelJVoH8",63.10946875,1.0,train,1.0,George Frideric Handel,Baroque
2340,57029,Handel,George Frideric,"Keyboard Sonatina in B-flat major, HWV 585",British,1685,1759,"Handel : Sonatina in B flat Major, HWV 585",FMiGrsZePu0,0.8888888888888888,0.6390737,"Handel, George Frideric, Keyboard Sonatina in B-flat major, HWV 585, FMiGrsZePu0",67.39346875,1.0,train,1.0,George Frideric Handel,Baroque
2367,57056,Handel,George Frideric,Menuet in D minor,British,1685,1759,Menuet (Minuet) in D Minor [Solo Piano] - George Frideric Handel (1685-1759),sFyypM1Avlc,1.0,0.82825404,"Handel, George Frideric, Menuet in D minor, sFyypM1Avlc",34.99346875,1.0,train,1.0,George Frideric Handel,Baroque
2376,57065,Handel,George Frideric,"Minuet in A minor, HWV 547",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.7142857142857143,0.7095072,"Handel, George Frideric, Minuet in A minor, HWV 547, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2378,57067,Handel,George Frideric,"Minuet in A minor, HWV 549",British,1685,1759,"Handel : Menuet in A minor, HWV 549",r8r9tqySmJ8,0.8571428571428571,0.80083644,"Handel, George Frideric, Minuet in A minor, HWV 549, r8r9tqySmJ8",90.50546875,1.0,validation,1.0,George Frideric Handel,Baroque
2380,57069,Handel,George Frideric,"Minuet in A minor, HWV 603",British,1685,1759,"Handel : Menuet in A minor for a Musical Clock, HWV 603",kByYLcgHQ7k,0.8571428571428571,0.8620024,"Handel, George Frideric, Minuet in A minor, HWV 603, kByYLcgHQ7k",105.69746875,1.0,test,1.0,George Frideric Handel,Baroque
2381,57070,Handel,George Frideric,"Minuet in B flat major, HWV 554",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B flat major, HWV 554, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2382,57071,Handel,George Frideric,"Minuet in B flat major, HWV 555",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B flat major, HWV 555, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2383,57072,Handel,George Frideric,"Minuet in B-flat major, HWV 551",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B-flat major, HWV 551, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2384,57073,Handel,George Frideric,"Minuet in B-flat major, HWV 552",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B-flat major, HWV 552, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2385,57074,Handel,George Frideric,"Minuet in B-flat major, HWV 553",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B-flat major, HWV 553, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2386,57075,Handel,George Frideric,"Minuet in B-flat major, HWV 556",British,1685,1759,"Suite in B-Flat Major, HWV 434: IV. Menuet",yTV0CJapgs4,0.625,0.8519197,"Handel, George Frideric, Minuet in B-flat major, HWV 556, yTV0CJapgs4",230.90546875,1.0,train,0.0,George Frideric Handel,Baroque
2387,57076,Handel,George Frideric,"Minuet in C major, HWV 498",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.7142857142857143,0.7095072,"Handel, George Frideric, Minuet in C major, HWV 498, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2396,57085,Handel,George Frideric,"Minuet in D minor, HWV 462",British,1685,1759,"Handel : Air en menuet in D minor, HWV 462",Nz5QPIEwX04,0.8571428571428571,0.70996845,"Handel, George Frideric, Minuet in D minor, HWV 462, Nz5QPIEwX04",60.73346875,1.0,train,1.0,George Frideric Handel,Baroque
2398,57087,Handel,George Frideric,"Minuet in F major, HWV 509",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 509, b97QFpkELuQ",87.26546875,1.0,validation,1.0,George Frideric Handel,Baroque
2399,57088,Handel,George Frideric,"Minuet in F major, HWV 513",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 513, b97QFpkELuQ",87.26546875,1.0,test,1.0,George Frideric Handel,Baroque
2400,57089,Handel,George Frideric,"Minuet in F major, HWV 514",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 514, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2401,57090,Handel,George Frideric,"Minuet in F major, HWV 515",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 515, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2402,57091,Handel,George Frideric,"Minuet in F major, HWV 516",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,1.0,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 516, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2403,57092,Handel,George Frideric,"Minuet in F major, HWV 517",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 517, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2404,57093,Handel,George Frideric,"Minuet in F major, HWV 518",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 518, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2405,57094,Handel,George Frideric,"Minuet in F major, HWV 519",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 519, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2406,57095,Handel,George Frideric,"Minuet in F major, HWV 520",British,1685,1759,"Handel : Minuet in F Major, HWV 516 a",b97QFpkELuQ,0.8571428571428571,0.7095072,"Handel, George Frideric, Minuet in F major, HWV 520, b97QFpkELuQ",87.26546875,1.0,train,1.0,George Frideric Handel,Baroque
2408,57097,Handel,George Frideric,"Minuet in G major, HWV 423",British,1685,1759,"George Frideric Handel. Chaconne in G major, HWV 435",U_TRHFv5UWU,0.7142857142857143,0.831494,"Handel, George Frideric, Minuet in G major, HWV 423, U_TRHFv5UWU",486.07346875,1.0,train,1.0,George Frideric Handel,Baroque
2420,57109,Handel,George Frideric,"Minuet in G minor, HWV 434/4",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.75,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 434_4, 1KLG3p5UZoE",223.23746875,1.0,validation,0.0,George Frideric Handel,Baroque
2421,57110,Handel,George Frideric,"Minuet in G minor, HWV 532",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.7142857142857143,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 532, 1KLG3p5UZoE",223.23746875,1.0,test,0.0,George Frideric Handel,Baroque
2422,57111,Handel,George Frideric,"Minuet in G minor, HWV 533",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.7142857142857143,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 533, 1KLG3p5UZoE",223.23746875,1.0,train,0.0,George Frideric Handel,Baroque
2423,57112,Handel,George Frideric,"Minuet in G minor, HWV 534",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.7142857142857143,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 534, 1KLG3p5UZoE",223.23746875,1.0,train,0.0,George Frideric Handel,Baroque
2425,57114,Handel,George Frideric,"Minuet in G minor, HWV 536",British,1685,1759,Khatia Buniatishvili - Handel Minuet in G minor HWV 434 (arr. W. Kempff),rcFQZnEuJSo,0.8571428571428571,0.9327757,"Handel, George Frideric, Minuet in G minor, HWV 536, rcFQZnEuJSo",228.74546875,1.0,train,1.0,George Frideric Handel,Baroque
2426,57115,Handel,George Frideric,"Minuet in G minor, HWV 537",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.7142857142857143,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 537, 1KLG3p5UZoE",223.23746875,1.0,train,0.0,George Frideric Handel,Baroque
2427,57116,Handel,George Frideric,"Minuet in G minor, HWV 538",British,1685,1759,Khatia Buniatishvili - Handel Minuet in G minor HWV 434 (arr. W. Kempff),rcFQZnEuJSo,0.8571428571428571,0.9327757,"Handel, George Frideric, Minuet in G minor, HWV 538, rcFQZnEuJSo",228.74546875,1.0,train,1.0,George Frideric Handel,Baroque
2429,57118,Handel,George Frideric,"Minuet in G minor, HWV 540",British,1685,1759,"Handel : Menuet in G minor, HWV 540 b",jlGXOodXpCg,0.8571428571428571,0.8606879,"Handel, George Frideric, Minuet in G minor, HWV 540, jlGXOodXpCg",85.64546875,1.0,train,1.0,George Frideric Handel,Baroque
2430,57119,Handel,George Frideric,"Minuet in G minor, HWV 541",British,1685,1759,"George Frideric HANDEL: Menuett in G minor, HWV 434",1KLG3p5UZoE,0.7142857142857143,0.89112973,"Handel, George Frideric, Minuet in G minor, HWV 541, 1KLG3p5UZoE",223.23746875,1.0,train,0.0,George Frideric Handel,Baroque
2493,57182,Handel,George Frideric,"Passepied in A major, HWV 560",British,1685,1759,"Handel : Passepied in A Major, HWV 560",N3zRepOJaks,1.0,0.63219905,"Handel, George Frideric, Passepied in A major, HWV 560, N3zRepOJaks",73.44146875,1.0,train,1.0,George Frideric Handel,Baroque
2494,57183,Handel,George Frideric,"Passepied in C major, HWV 559",British,1685,1759,"Handel : Passepied in C Major, HWV 559",IKB-S0f1cg0,1.0,0.5710906,"Handel, George Frideric, Passepied in C major, HWV 559, IKB-S0f1cg0",64.65746875,1.0,validation,1.0,George Frideric Handel,Baroque
2507,57196,Handel,George Frideric,"Prelude in E major, HWV 566",British,1685,1759,Handel Prelude in E major HWV 566,fgjR8sNNWDQ,1.0,0.79507565,"Handel, George Frideric, Prelude in E major, HWV 566, fgjR8sNNWDQ",91.15346875,1.0,test,1.0,George Frideric Handel,Baroque
2508,57197,Handel,George Frideric,"Prelude, HWV 562",British,1685,1759,Prelude in D minor HWV 562 by George Frideric Handel 1685-1759,qxYhUCfhl9Y,1.0,0.8442608,"Handel, George Frideric, Prelude, HWV 562, qxYhUCfhl9Y",172.11746875,1.0,train,1.0,George Frideric Handel,Baroque
2561,57250,Handel,George Frideric,"Sonata in C major, HWV 598",British,1685,1759,"Handel - 18 Pieces for a Musical Clock: Sonata in C major, HWV 598 (arr. guitar)",mAutjWTnQa0,1.0,0.86737585,"Handel, George Frideric, Sonata in C major, HWV 598, mAutjWTnQa0",98.96546875,1.0,train,1.0,George Frideric Handel,Baroque
2568,57257,Handel,George Frideric,Suite in A minor,British,1685,1759,George Frideric Handel - Suite No.9 in G minor HWV 439,eew-90TtWfo,0.8,0.9116117,"Handel, George Frideric, Suite in A minor, eew-90TtWfo",317.12546875,1.0,train,1.0,George Frideric Handel,Baroque
2572,57261,Handel,George Frideric,"Suite in B-flat major, HWV 440",British,1685,1759,Handel Keyboard Suite In B Flat Major HWV 440 - G.F. Handel - Daniel Wnukowski piano,rjBOqHFt0UY,1.0,0.9424587,"Handel, George Frideric, Suite in B-flat major, HWV 440, rjBOqHFt0UY",493.23746875,1.0,train,1.0,George Frideric Handel,Baroque
2576,57265,Handel,George Frideric,"Suite in D minor, HWV 428",British,1685,1759,"George Frideric HANDEL: Allemande in D minor, HWV 428",J04HbcvNN7s,0.8571428571428571,0.82029724,"Handel, George Frideric, Suite in D minor, HWV 428, J04HbcvNN7s",332.64146875,1.0,train,0.0,George Frideric Handel,Baroque
2581,57270,Handel,George Frideric,"Suite in E minor, HWV 438",British,1685,1759,"Handel : Suite in E minor, HWV 438 (1/3 : Allemande)",82GylmHAJ-A,1.0,0.9499247,"Handel, George Frideric, Suite in E minor, HWV 438, 82GylmHAJ-A",251.46146875,1.0,train,1.0,George Frideric Handel,Baroque
2583,57272,Handel,George Frideric,"Suite in F minor, HWV 433",British,1685,1759,"George Frideric Handel : fifth movement (Gigue) from Suite No.8 in F minor, HWV 433",GkM30b6V1Rw,1.0,0.9628749,"Handel, George Frideric, Suite in F minor, HWV 433, GkM30b6V1Rw",85.50146875,1.0,train,1.0,George Frideric Handel,Baroque
2584,57273,Handel,George Frideric,"Suite in F-sharp minor, HWV 431",British,1685,1759,"George Frideric Handel - Suite No. 6 in F-sharp minor, HWV 431- Nikita Volov",VlF3O38IIvY,1.0,0.9400629,"Handel, George Frideric, Suite in F-sharp minor, HWV 431, VlF3O38IIvY",515.52146875,1.0,train,1.0,George Frideric Handel,Baroque
2588,57277,Handel,George Frideric,"Suite in G minor, HWV 439",British,1685,1759,George Frideric Handel - Suite No.9 in G minor HWV 439,eew-90TtWfo,1.0,0.9116117,"Handel, George Frideric, Suite in G minor, HWV 439, eew-90TtWfo",317.12546875,1.0,validation,1.0,George Frideric Handel,Baroque
2590,57279,Handel,George Frideric,"Suite, HWV 445",British,1685,1759,"George Frideric Handel - Prelude, mvt. 1, HWV 445",ZtXRNZrIq-M,0.75,0.6387713,"Handel, George Frideric, Suite, HWV 445, ZtXRNZrIq-M",61.30946875,1.0,test,1.0,George Frideric Handel,Baroque
2591,57280,Handel,George Frideric,"Suite, HWV 447",British,1685,1759,SUITE FOR KEYBOARD IN D MINOR - HWV 447 - Handel,26qhrU579xA,1.0,0.9519185,"Handel, George Frideric, Suite, HWV 447, 26qhrU579xA",448.48946875,1.0,train,1.0,George Frideric Handel,Baroque
2593,57282,Handel,George Frideric,"Suite, HWV 449",British,1685,1759,"George Frideric Handel - Prelude, mvt. 1, HWV 449",tAbHjtWnvbY,0.75,0.81661236,"Handel, George Frideric, Suite, HWV 449, tAbHjtWnvbY",70.92146875,1.0,train,1.0,George Frideric Handel,Baroque
2595,57284,Handel,George Frideric,"Suite, HWV 453",British,1685,1759,"Handel : Suite in G minor, HWV 453 (2/5 : Entrée)",RPBnBVBJQFY,1.0,0.83047915,"Handel, George Frideric, Suite, HWV 453, RPBnBVBJQFY",156.52946875,1.0,train,1.0,George Frideric Handel,Baroque
2606,57295,Handel,George Frideric,"Toccata, HWV 586",British,1685,1759,"Handel : Toccata in G minor, HWV 586",lDC0fC0_uJU,1.0,0.77233195,"Handel, George Frideric, Toccata, HWV 586, lDC0fC0_uJU",107.46146875,1.0,train,1.0,George Frideric Handel,Baroque
2663,57352,Handel,George Frideric,Voluntary No.6,British,1685,1759,George Frideric Handel- Sonata no. 6 in F Major,0qU75-5bYxc,0.75,0.6358098,"Handel, George Frideric, Voluntary No.6, 0qU75-5bYxc",360.50546875,1.0,train,1.0,George Frideric Handel,Baroque
