,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
57288,Handel,George Frideric,"Te Deum in A major, HWV 282",British,1685,1759,Handel Te Deum in A major HWV 282,GGUZ-WFwz6Q,1.0,0.030222284,"Handel, George Frideric, Te Deum in A major, HWV 282, GGUZ-WFwz6Q",946.44146875,0.0,,1.0,George Frideric Handel,Baroque
57289,Handel,George Frideric,"Te Deum in B-flat major, HWV 281",British,1685,1759,Handel Chandos Te Deum in B flat major HWV 281,Da_Npr_ZPIw,1.0,0.016692432,"Handel, George Frideric, Te Deum in B-flat major, HWV 281, Da_Npr_ZPIw",2095.52546875,0.0,,1.0,George Frideric Handel,Baroque
57290,Handel,George Frideric,"Te Deum in D major, HWV 278",British,1685,1759,"George Frideric Händel - Te Deum, HWV 278 {Music for the Peace of Utrecht}",LB-xV6d4jJA,0.5,,,,,,,George Frideric Handel,Baroque
57291,Handel,George Frideric,"Te Deum in D major, HWV 280",British,1685,1759,Handel Queen Caroline Te Deum in D major HWV 280,qdSc1-ST_CE,1.0,0.02264138,"Handel, George Frideric, Te Deum in D major, HWV 280, qdSc1-ST_CE",915.55346875,0.0,,1.0,George Frideric Handel,Baroque
57292,Handel,George Frideric,"Te Deum in D major, HWV 283",British,1685,1759,Händel - Te Deum for the victory of Dettingen HWV 283,LWGEMj70dFw,0.5,,,,,,,George Frideric Handel,Baroque
57293,Handel,George Frideric,"Teseo, HWV 9",British,1685,1759,"Handel: Teseo, HWV 9",Qtj3L5kevu8,1.0,0.013487949,"Handel, George Frideric, Teseo, HWV 9, Qtj3L5kevu8",319.24946875,0.0,,1.0,George Frideric Handel,Baroque
57294,Handel,George Frideric,"Theodora, HWV 68",British,1685,1759,"George Frideric Handel: Theodora - William Christie, Peter Sellars (HD 1080p)",KNQ2eowT6xU,0.5,,,,,,,George Frideric Handel,Baroque
57295,Handel,George Frideric,"Toccata, HWV 586",British,1685,1759,"Handel : Toccata in G minor, HWV 586",lDC0fC0_uJU,1.0,0.77233195,"Handel, George Frideric, Toccata, HWV 586, lDC0fC0_uJU",107.46146875,1.0,train,1.0,George Frideric Handel,Baroque
57296,Handel,George Frideric,"Tolomeo, re d'Egitto, HWV 25",British,1685,1759,"PTOLEMY, KING OF EGYPT, OPERA HWV 25 - Handel Tolomeo, re d'Egitto",u3IkWfha9Tk,1.0,0.017803067,"Handel, George Frideric, Tolomeo, re d'Egitto, HWV 25, u3IkWfha9Tk",8904.49346875,0.0,,1.0,George Frideric Handel,Baroque
57297,Handel,George Frideric,"Torna il core al suo diletto, HWV 169",British,1685,1759,George Frideric Handel - Water Music -  Orchestre Paul Kuentz,2tVmjN1y0Ek,0.1111111111111111,,,,,,,George Frideric Handel,Baroque
57298,Handel,George Frideric,"Tra le fiamme, HWV 170",British,1685,1759,Georg Frideric Handel: Tra le fiamme HWV 170,ipYyXq_bf30,1.0,0.019289529,"Handel, George Frideric, Tra le fiamme, HWV 170, ipYyXq_bf30",1058.36546875,0.0,,1.0,George Frideric Handel,Baroque
57299,Handel,George Frideric,Trio in G minor,British,1685,1759,Handel - Trio Sonata #6 in G Minor Op. 2 HWV 391,kWXJXqtJZNM,1.0,0.007937528,"Handel, George Frideric, Trio in G minor, kWXJXqtJZNM",527.61746875,0.0,,1.0,George Frideric Handel,Baroque
57300,Handel,George Frideric,Trio Sonata in C-sharp minor,British,1685,1759,"Trio Sonata in C Minor, Op. 2 No. 1, HWV 386a: I. Largo",i4ImMfkI5VE,0.7142857142857143,0.008110408,"Handel, George Frideric, Trio Sonata in C-sharp minor, i4ImMfkI5VE",236.01746875,0.0,,0.0,George Frideric Handel,Baroque
57301,Handel,George Frideric,Trio Sonata in D minor,British,1685,1759,"Trio Sonata in D Minor, HWV 381: I. Adagio",wvhbbI5zptU,0.8333333333333334,0.025982022,"Handel, George Frideric, Trio Sonata in D minor, wvhbbI5zptU",149.86946875,0.0,,0.0,George Frideric Handel,Baroque
57302,Handel,George Frideric,Trio Sonata in E major,British,1685,1759,TRIO SONATA IN E MAJOR HWV 394 - Handel,Hr_sjgtwpjQ,1.0,0.020683063,"Handel, George Frideric, Trio Sonata in E major, Hr_sjgtwpjQ",749.55746875,0.0,,1.0,George Frideric Handel,Baroque
57303,Handel,George Frideric,Trio Sonata in E-flat major,British,1685,1759,"Trio Sonata in B-Flat Major, HWV 380 - George Frideric-Handel",qSm3oXaC8NA,0.8571428571428571,0.0079306215,"Handel, George Frideric, Trio Sonata in E-flat major, qSm3oXaC8NA",518.22146875,0.0,,1.0,George Frideric Handel,Baroque
57304,Handel,George Frideric,"Trio Sonata in G minor, HWV deest",British,1685,1759,"Trio Sonata No. 2 in D minor, HWV 381",tM3ScNM6NEM,0.625,0.0060651638,"Handel, George Frideric, Trio Sonata in G minor, HWV deest, tM3ScNM6NEM",601.84946875,0.0,,0.0,George Frideric Handel,Baroque
57305,Handel,George Frideric,"Trio Sonata in B-flat major, HWV 380",British,1685,1759,"Trio Sonata in B-Flat Major, HWV 380 - George Frideric-Handel",qSm3oXaC8NA,1.0,0.0079306215,"Handel, George Frideric, Trio Sonata in B-flat major, HWV 380, qSm3oXaC8NA",518.22146875,0.0,,1.0,George Frideric Handel,Baroque
57306,Handel,George Frideric,"Trio Sonata in D minor, HWV 381",British,1685,1759,"Trio Sonata No. 2 in D minor, HWV 381",tM3ScNM6NEM,0.875,0.0060651638,"Handel, George Frideric, Trio Sonata in D minor, HWV 381, tM3ScNM6NEM",601.84946875,0.0,,0.0,George Frideric Handel,Baroque
57307,Handel,George Frideric,"Trio Sonata in E-flat major, HWV 382",British,1685,1759,"Handel Sonata for 2 oboes in E-flat major, HWV 382, mvt 1",9-Bis623jJ4,0.8888888888888888,0.02625878,"Handel, George Frideric, Trio Sonata in E-flat major, HWV 382, 9-Bis623jJ4",149.22146875,0.0,,1.0,George Frideric Handel,Baroque
57308,Handel,George Frideric,"Trio Sonata in F major, HWV 383",British,1685,1759,"Trio Sonata in F Major, HWV 383: I. Adagio",Ge5coChDkIQ,0.875,0.027793769,"Handel, George Frideric, Trio Sonata in F major, HWV 383, Ge5coChDkIQ",189.61346875,0.0,,0.0,George Frideric Handel,Baroque
57309,Handel,George Frideric,"Trio Sonata in G major, HWV 384",British,1685,1759,"Handel: Trio Sonata No. 5 in G major, HWV 384--Allegro-Grave",al5--hjeJKo,1.0,0.0011135939,"Handel, George Frideric, Trio Sonata in G major, HWV 384, al5--hjeJKo",140.72546875,0.0,,1.0,George Frideric Handel,Baroque
57310,Handel,George Frideric,"Trio Sonata in D major, HWV 385",British,1685,1759,TRIO SONATA OP 5 NO 2 IN D MAJOR - HWV 397 - Handel,FaWAHBPIz7I,0.875,0.025270112,"Handel, George Frideric, Trio Sonata in D major, HWV 385, FaWAHBPIz7I",499.57346875,0.0,,1.0,George Frideric Handel,Baroque
57311,Handel,George Frideric,"Trio Sonata in C minor, HWV 386a",British,1685,1759,Handel HWV 386a Trio Sonata in C minor Ensemble Hemiolia,uhhUo3dsOcc,1.0,4.76173e-05,"Handel, George Frideric, Trio Sonata in C minor, HWV 386a, uhhUo3dsOcc",693.90146875,0.0,,1.0,George Frideric Handel,Baroque
57312,Handel,George Frideric,"Trio Sonata in B minor, HWV 386b",British,1685,1759,"G.F. Handel - Trio sonata in B minor, Op. 2 No. 1 (HWV 386b)",bxlEBnDWT-8,1.0,0.008431129,"Handel, George Frideric, Trio Sonata in B minor, HWV 386b, bxlEBnDWT-8",664.02146875,0.0,,1.0,George Frideric Handel,Baroque
57313,Handel,George Frideric,"Trio Sonata in G minor, HWV 387",British,1685,1759,"Trio Sonata in G Minor, Op. 2, No. 2, HWV 387: IV. Allegro",ie-_V71VdRk,0.875,0.008866234,"Handel, George Frideric, Trio Sonata in G minor, HWV 387, ie-_V71VdRk",113.40146875,0.0,,0.0,George Frideric Handel,Baroque
57314,Handel,George Frideric,"Trio Sonata in B-flat major, HWV 388",British,1685,1759,Handel Trio Sonata in B flat Major HWV 388,jQKzYJ9b3Og,1.0,0.010094955,"Handel, George Frideric, Trio Sonata in B-flat major, HWV 388, jQKzYJ9b3Og",733.24946875,0.0,,1.0,George Frideric Handel,Baroque
57315,Handel,George Frideric,"Trio Sonata in F major, HWV 389",British,1685,1759,"Trio Sonata in F Major, HWV 389 - George Frideric Handel",ghYCFpUvP38,1.0,0.017379098,"Handel, George Frideric, Trio Sonata in F major, HWV 389, ghYCFpUvP38",792.79346875,0.0,,1.0,George Frideric Handel,Baroque
57316,Handel,George Frideric,"Trio Sonata in G minor, HWV 390",British,1685,1759,"Georg Friedrich Händel: Trio Sonata g-moll, HWV 390",z3_reCWwAp0,0.625,0.026492186,"Handel, George Frideric, Trio Sonata in G minor, HWV 390, z3_reCWwAp0",732.06146875,0.0,,0.0,George Frideric Handel,Baroque
57317,Handel,George Frideric,"Trio Sonata in G minor, HWV 391",British,1685,1759,Handel - Trio Sonata #6 in G Minor Op. 2 HWV 391,kWXJXqtJZNM,1.0,0.007937528,"Handel, George Frideric, Trio Sonata in G minor, HWV 391, kWXJXqtJZNM",527.61746875,0.0,,1.0,George Frideric Handel,Baroque
57318,Handel,George Frideric,"Trio Sonata in F major, HWV 392",British,1685,1759,TRIO SONATA IN F DUR HWV 392 - Handel,b1B65VZkCSk,0.875,0.01850285,"Handel, George Frideric, Trio Sonata in F major, HWV 392, b1B65VZkCSk",788.58146875,0.0,,1.0,George Frideric Handel,Baroque
57319,Handel,George Frideric,"Trio Sonata in G minor, HWV 393",British,1685,1759,"Georg Friedrich Händel. Sonata for 2 violins & continuo in G minor, Op.2 No.8, HWV 393",k8pVPMVdooc,0.75,0.023714101,"Handel, George Frideric, Trio Sonata in G minor, HWV 393, k8pVPMVdooc",686.44946875,0.0,,0.0,George Frideric Handel,Baroque
57320,Handel,George Frideric,"Trio Sonata in E major, HWV 394",British,1685,1759,TRIO SONATA IN E MAJOR HWV 394 - Handel,Hr_sjgtwpjQ,1.0,0.020683063,"Handel, George Frideric, Trio Sonata in E major, HWV 394, Hr_sjgtwpjQ",749.55746875,0.0,,1.0,George Frideric Handel,Baroque
57321,Handel,George Frideric,"Trio Sonata in E minor, HWV 395",British,1685,1759,TRIO SONATA IN E MINOR HWV 395 - Handel,Ovx5XRsjFpg,1.0,0.0150462,"Handel, George Frideric, Trio Sonata in E minor, HWV 395, Ovx5XRsjFpg",621.54146875,0.0,,1.0,George Frideric Handel,Baroque
57322,Handel,George Frideric,"Trio Sonata in A major, HWV 396",British,1685,1759,TRIO SONATA OP 5 NO 1 IN A MAJOR - HWV 396 - Handel,CCXbrWMUFpA,1.0,0.03944124,"Handel, George Frideric, Trio Sonata in A major, HWV 396, CCXbrWMUFpA",437.54546875,0.0,,1.0,George Frideric Handel,Baroque
57323,Handel,George Frideric,"Trio Sonata in D major, HWV 397",British,1685,1759,TRIO SONATA OP 5 NO 2 IN D MAJOR - HWV 397 - Handel,FaWAHBPIz7I,1.0,0.025270112,"Handel, George Frideric, Trio Sonata in D major, HWV 397, FaWAHBPIz7I",499.57346875,0.0,,1.0,George Frideric Handel,Baroque
57324,Handel,George Frideric,"Trio Sonata in E minor, HWV 398",British,1685,1759,"Handel - Trio Sonata in e minor, Op.5 / No. 3, HWV 398 (L'Ecole d'Orphee)",sUBr8iiAo54,1.0,0.0073267985,"Handel, George Frideric, Trio Sonata in E minor, HWV 398, sUBr8iiAo54",580.64546875,0.0,,1.0,George Frideric Handel,Baroque
57325,Handel,George Frideric,"Trio Sonata in G major, HWV 399",British,1685,1759,"Trio Sonata in G major, Op. 5, No. 4, HWV 399 | The Sebastians",9e7NPXwuvwc,0.875,0.0077076317,"Handel, George Frideric, Trio Sonata in G major, HWV 399, 9e7NPXwuvwc",829.72946875,0.0,,0.0,George Frideric Handel,Baroque
57326,Handel,George Frideric,"Trio Sonata in G minor, HWV 400",British,1685,1759,TRIO SONATA OP 5 NO 5 IN G MINOR - HWV 400 - Handel,FPVJljCQbqM,1.0,0.01985516,"Handel, George Frideric, Trio Sonata in G minor, HWV 400, FPVJljCQbqM",693.54146875,0.0,,1.0,George Frideric Handel,Baroque
57327,Handel,George Frideric,"Trio Sonata in F major, HWV 401",British,1685,1759,TRIO SONATA OP 5 NO 6 IN F MAJOR - HWV 401 - Handel,QcUHp8RV9FQ,1.0,0.01971721,"Handel, George Frideric, Trio Sonata in F major, HWV 401, QcUHp8RV9FQ",676.54946875,0.0,,1.0,George Frideric Handel,Baroque
57328,Handel,George Frideric,"Trio Sonata in B-flat major, HWV 402",British,1685,1759,TRIO SONATA OP 5 NO 7 IN B FLAT MAJOR - HWV 402 - Handel,AVem3Uaey1c,1.0,0.01654371,"Handel, George Frideric, Trio Sonata in B-flat major, HWV 402, AVem3Uaey1c",632.55746875,0.0,,1.0,George Frideric Handel,Baroque
57329,Handel,George Frideric,"Trio Sonata in C major, HWV 403",British,1685,1759,TRIO SONATA IN C MAJOR - HWV 403 - Handel,wqCbuMe12Zg,1.0,0.009825316,"Handel, George Frideric, Trio Sonata in C major, HWV 403, wqCbuMe12Zg",716.50946875,0.0,,1.0,George Frideric Handel,Baroque
57330,Handel,George Frideric,"Trio Sonata in G minor, HWV 404",British,1685,1759,"Vespres d'Arnadí: Sonata en Sol m, HWV 404 de G.F. Händel",Ti_SC6RMht4,0.5,,,,,,,George Frideric Handel,Baroque
57331,Handel,George Frideric,"Trio Sonata in F major, HWV 405",British,1685,1759,"Georg Friedrich Händel. Sonata for 2 recorders & continuo in F major, HWV 405",m5l4kcsk7v8,0.75,0.044770934,"Handel, George Frideric, Trio Sonata in F major, HWV 405, m5l4kcsk7v8",393.19346875,0.0,,0.0,George Frideric Handel,Baroque
57332,Handel,George Frideric,"Il trionfo del Tempo e della Verità, HWV 46",British,1685,1759,Handel 1707 Il trionfo del Tempo e del Disinganno Oratorio HWV 46a Paul McCreesh,RTgsWeUbSW8,0.7,0.003286833,"Handel, George Frideric, Il trionfo del Tempo e della Verità, HWV 46, RTgsWeUbSW8",9255.38546875,0.0,,1.0,George Frideric Handel,Baroque
57333,Handel,George Frideric,"The Triumph of Time and Truth, HWV 71",British,1685,1759,Handel: The triumph of Time and Truth (COMPLETE),59v9-QPcSS8,0.7777777777777778,0.016516741,"Handel, George Frideric, The Triumph of Time and Truth, HWV 71, 59v9-QPcSS8",9288.28946875,0.0,,1.0,George Frideric Handel,Baroque
57334,Handel,George Frideric,"Tu fedel? tu costante?, HWV 171",British,1685,1759,"Dame Emma Kirkby; ""Tu fedel? tu costante?""; HWV 171; George Frideric Händel",i-VTOdKz0wE,0.8571428571428571,0.02329418,"Handel, George Frideric, Tu fedel? tu costante?, HWV 171, i-VTOdKz0wE",967.17746875,0.0,,0.0,George Frideric Handel,Baroque
57335,Handel,George Frideric,"Udite il mio consiglio, HWV 172",British,1685,1759,"Udite il mio consiglio, HWV 172: II. Aria",_krzdxH2BKM,0.8571428571428571,0.010518458,"Handel, George Frideric, Udite il mio consiglio, HWV 172, _krzdxH2BKM",426.67346875,0.0,,0.0,George Frideric Handel,Baroque
57336,Handel,George Frideric,"Un sospir a chi si muore, HWV 174",British,1685,1759,"Un sospir a chi si muore, HWV 174: Aria: Un sospir a chi si muore",wv4dHk6lmZ8,0.8888888888888888,0.0076388544,"Handel, George Frideric, Un sospir a chi si muore, HWV 174, wv4dHk6lmZ8",347.65346875,0.0,,0.0,George Frideric Handel,Baroque
57337,Handel,George Frideric,"Un' alma innamorata, HWV 173",British,1685,1759,Un'alma innamorata HWV 173 by George F Handel - Wildwood Consort,Z2XJn5h3UxI,1.0,0.005969189,"Handel, George Frideric, Un' alma innamorata, HWV 173, Z2XJn5h3UxI",883.65746875,0.0,,1.0,George Frideric Handel,Baroque
57338,Handel,George Frideric,"Vedendo amor, HWV 175",British,1685,1759,"Vedendo Amor, HWV 175: Aria",JFVPm2vF--s,0.8,0.024394307,"Handel, George Frideric, Vedendo amor, HWV 175, JFVPm2vF--s",301.42946875,0.0,,0.0,George Frideric Handel,Baroque
57339,Handel,George Frideric,"Venne voglia ad amore, HWV 176",British,1685,1759,"Amore Uccellatore, HWV 176/175: I. Venne voglia ad amore",LdYFAdGrNvQ,0.8571428571428571,0.11160515,"Handel, George Frideric, Venne voglia ad amore, HWV 176, LdYFAdGrNvQ",85.89746875,0.0,,0.0,George Frideric Handel,Baroque
57340,Handel,George Frideric,Viola da gamba Sonata in C major,British,1685,1759,Georg Friedrich Handel - Sonata for viola da gamba and harpsichord in C Major,jINUt5snwwo,1.0,0.005391915,"Handel, George Frideric, Viola da gamba Sonata in C major, jINUt5snwwo",801.14546875,0.0,,1.0,George Frideric Handel,Baroque
57341,Handel,George Frideric,"Violin Sonata in F major, IGH 455",British,1685,1759,George F. Handel - Sonata No. 3 in F Major - Gary Kuo,LnBGB7kAvSQ,0.625,0.0021945052,"Handel, George Frideric, Violin Sonata in F major, IGH 455, LnBGB7kAvSQ",823.10546875,0.0,,1.0,George Frideric Handel,Baroque
57342,Handel,George Frideric,"Violin Sonata in G major, HWV 363a",British,1685,1759,G.F. Handel Sonata V HWV 363a SJSU Collegium Fall '14,66exSn0k9Jo,0.625,0.057757523,"Handel, George Frideric, Violin Sonata in G major, HWV 363a, 66exSn0k9Jo",462.20546875,0.0,,1.0,George Frideric Handel,Baroque
57343,Handel,George Frideric,"Violin Sonata in G minor, HWV 368",British,1685,1759,"Georg Friedrich Händel. Sonata for Violin & Continuo in G minor, Op.1 No.10, HWV 368",gqkZ9Gtbc3Y,0.875,0.010087532,"Handel, George Frideric, Violin Sonata in G minor, HWV 368, gqkZ9Gtbc3Y",559.18946875,0.0,,0.0,George Frideric Handel,Baroque
57344,Handel,George Frideric,"Violin Sonata in G major, HWV 358",British,1685,1759,G. F. Handel - Sonata in G major HWV 358 ~ Hiro Kurosaki,xPtaT8O7FEQ,0.875,0.037269358,"Handel, George Frideric, Violin Sonata in G major, HWV 358, xPtaT8O7FEQ",323.60546875,0.0,,1.0,George Frideric Handel,Baroque
57345,Handel,George Frideric,"Violin Sonata in D minor, HWV 359a",British,1685,1759,"Handel Sonata in D minor HWV 359a, John Holloway, Complete",_mdUE-jnntQ,0.875,0.014055259,"Handel, George Frideric, Violin Sonata in D minor, HWV 359a, _mdUE-jnntQ",432.64946875,0.0,,1.0,George Frideric Handel,Baroque
57346,Handel,George Frideric,"Violin Sonata in A major, HWV 361",British,1685,1759,Handel Sonata in A major HWV 361 for violin and piano,uiLj4C_j-OY,1.0,0.017913591,"Handel, George Frideric, Violin Sonata in A major, HWV 361, uiLj4C_j-OY",508.53746875,0.0,,1.0,George Frideric Handel,Baroque
57347,Handel,George Frideric,"Violin Sonata in G minor, HWV 364a",British,1685,1759,"G.F. HÄNDEL: Violin Sonata in G minor Op.1/6 HWV 364,  F. Pélassy / V. Warnier",dYCe1apdOTs,0.75,0.028967068,"Handel, George Frideric, Violin Sonata in G minor, HWV 364a, dYCe1apdOTs",409.57346875,0.0,,0.0,George Frideric Handel,Baroque
57348,Handel,George Frideric,"Violin Sonata in F major, HWV 370",British,1685,1759,"Georg Friedrich Händel. Sonata for Violin & Continuo in F major, Op.1 No.12, HWV 370",Wvev5Q-mCMU,0.875,0.020187402,"Handel, George Frideric, Violin Sonata in F major, HWV 370, Wvev5Q-mCMU",728.24546875,0.0,,0.0,George Frideric Handel,Baroque
57349,Handel,George Frideric,"Violin Sonata in D major, HWV 371",British,1685,1759,Violin Sonata in D-major HWV 371 (Händel) Score Animation,Y8wWyMBkr2k,0.875,0.02404594,"Handel, George Frideric, Violin Sonata in D major, HWV 371, Y8wWyMBkr2k",540.03746875,0.0,,0.0,George Frideric Handel,Baroque
57350,Handel,George Frideric,"Violin Sonata in A major, HWV 372",British,1685,1759,"Georg Friedrich Händel. Sonata for Violin & Continuo in A major, Op.1 No.14, HWV 372",inFq2PlUddQ,0.875,0.013978377,"Handel, George Frideric, Violin Sonata in A major, HWV 372, inFq2PlUddQ",515.16146875,0.0,,0.0,George Frideric Handel,Baroque
57351,Handel,George Frideric,"Violin Sonata in E major, HWV 373",British,1685,1759,"Georg Friedrich Händel. Sonata for Violin & Continuo in E major, Op.1 No.15, HWV 373",pUgr-OiifVI,0.875,0.013846295,"Handel, George Frideric, Violin Sonata in E major, HWV 373, pUgr-OiifVI",529.20146875,0.0,,0.0,George Frideric Handel,Baroque
57352,Handel,George Frideric,Voluntary No.6,British,1685,1759,George Frideric Handel- Sonata no. 6 in F Major,0qU75-5bYxc,0.75,0.6358098,"Handel, George Frideric, Voluntary No.6, 0qU75-5bYxc",360.50546875,1.0,train,1.0,George Frideric Handel,Baroque
57353,Handel,George Frideric,"A Voluntary or a Flight of Angels in C major, HWV 600",British,1685,1759,"A Voluntary on a flight of Angels in C major, HWV 600",7vKcRfsJct0,0.8461538461538461,0.23900096,"Handel, George Frideric, A Voluntary or a Flight of Angels in C major, HWV 600, 7vKcRfsJct0",57.16946875,0.0,,0.0,George Frideric Handel,Baroque
57354,Handel,George Frideric,"Water Music Suite No.1, HWV 348",British,1685,1759,George Frideric Handel : Water Music Suite No. 1 in F major HWV 348 - Bourree,lFG5Q9o7usA,1.0,0.04602281,"Handel, George Frideric, Water Music Suite No.1, HWV 348, lFG5Q9o7usA",135.07346875,0.0,,1.0,George Frideric Handel,Baroque
57355,Handel,George Frideric,"Water Music Suite No.2, HWV 349",British,1685,1759,Handel - Water Music Suite No. 2 (Proms 2012),664QhBOhBgc,0.75,0.003420901,"Handel, George Frideric, Water Music Suite No.2, HWV 349, 664QhBOhBgc",568.47746875,0.0,,1.0,George Frideric Handel,Baroque
57356,Handel,George Frideric,"Water Music Suite No.3, HWV 350",British,1685,1759,"Georg Friedrich Händel. Water Music. Suite in G major for orchestra No. 3, HWV 350",KB3wlDzicD4,0.875,0.015985245,"Handel, George Frideric, Water Music Suite No.3, HWV 350, KB3wlDzicD4",454.46546875,0.0,,0.0,George Frideric Handel,Baroque
57357,Handel,George Frideric,"Water Music, HWV 348-350",British,1685,1759,"G.F. HÄNDEL: Water Music HWV 348-350, L'Arte dell'Arco",EXfuA9zjv7M,0.8333333333333334,0.01672995,"Handel, George Frideric, Water Music, HWV 348-350, EXfuA9zjv7M",2887.63346875,0.0,,0.0,George Frideric Handel,Baroque
57358,Handel,George Frideric,"Wenn Christus, der Herr, zum Menschen sich neigt",British,1685,1759,G.F. Händel: Wenn Christus der Herr zum Menschen sich neigt,NYWF7r6aGMU,0.8888888888888888,0.55661017,"Handel, George Frideric, Wenn Christus, der Herr, zum Menschen sich neigt, NYWF7r6aGMU",90.10946875,1.0,train,0.0,George Frideric Handel,Baroque
